Area,Value,Room,Living,School,Year,Floor
99,240,2,1,1,2007,20
100,220,2,1,0,2007,6
100,350,2,2,1,2007,6
100,350,2,2,1,2007,6
100,420,2,1,0,2007,21
101,210,2,1,0,2007,6
101,210,2,1,0,2007,6
101,251,2,2,1,2007,6
101,280,2,2,1,2007,15
104,243,3,1,0,2007,20
104,243,3,1,0,2007,20
106,235,2,1,0,2007,6
108,150,1,1,0,2007,27
108,270,2,2,0,2007,10
109,280,3,1,1,2007,6
110,550,2,2,1,2007,28
110,550,2,2,1,2007,28
112,315,2,2,0,2007,22
113,450,2,2,0,2007,17
113,450,2,2,0,2007,17
114,340,3,1,1,2007,16
115,442,3,2,1,2007,14
116,450,2,2,0,2007,5
116,450,2,2,0,2007,5
117,420,2,2,0,2007,28
117,420,2,2,0,2007,28
119,230,3,2,0,2007,6
120,470,3,2,0,2007,25
120,470,3,2,0,2007,25
120,550,2,2,1,2007,13
121,285,2,2,1,2007,11
122,345,3,2,0,2007,22
122,345,3,2,0,2007,22
124,230,3,2,0,2007,6
124,240,3,2,1,2007,6
124,245,3,2,1,2007,6
124,253,3,2,0,2007,6
124,253,3,2,0,2007,6
124,253,3,2,0,2007,6
124,275,3,2,0,2007,6
124,310,2,2,0,2007,8
125,225,3,2,0,2007,6
125,225,3,2,0,2007,6
125,225,3,2,0,2007,6
125,232,3,2,1,2007,6
125,232,3,2,1,2007,6
125,232,3,2,1,2007,6
125,238,3,2,0,2007,6
125,280,3,1,0,2007,6
125,280,3,1,0,2007,6
125,292,3,2,0,2007,6
128,330,3,2,1,2007,6
128,345,3,2,1,2007,18
128,345,3,2,1,2007,18
128,790,3,2,1,2007,24
130,278,3,2,1,2007,6
130,385,3,1,1,2007,14
132,500,3,1,1,2007,13
132,500,3,1,1,2007,13
132,530,3,2,1,2007,11
132,530,3,2,1,2007,11
134,390,3,2,1,2007,11
134,390,3,2,1,2007,11
134,500,3,2,1,2007,12
134,860,3,1,1,2007,9
136,360,3,2,1,2007,15
136,360,3,2,1,2007,15
136,520,3,2,1,2007,1
137,500,3,2,0,2007,9
139,325,3,1,1,2007,5
139,325,3,1,1,2007,5
139,360,3,2,1,2007,15
139,385,3,2,0,2007,15
140,288,3,2,1,2007,8
141,600,3,2,1,2007,28
142,580,3,2,1,2007,6
144,530,3,2,1,2007,9
145,485,3,2,1,2007,27
145,485,3,2,1,2007,27
145,485,3,2,1,2007,27
148,750,3,2,0,2007,20
149,320,2,1,0,2007,7
149,320,2,1,0,2007,7
153,520,4,2,0,2007,9
153,520,4,2,0,2007,9
153,520,4,2,0,2007,9
154,345,3,2,0,2007,11
158,350,4,2,0,2007,17
171,670,4,2,1,2007,11
171,670,4,2,1,2007,11
173,440,4,2,0,2007,11
173,440,4,2,0,2007,11
180,430,3,2,1,2007,13
193,482,1,1,0,2007,16
195,526,4,2,0,2007,22
195,526,4,2,0,2007,22
199,950,3,2,0,2007,24
203,560,5,2,0,2007,4
214,895,4,2,1,2007,30
214,895,4,2,1,2007,30
222,1400,3,2,0,2007,17
222,1400,3,2,0,2007,17
237,920,3,3,0,2007,4
246,610,4,2,1,2007,11
246,950,3,2,0,2007,28
290,2750,3,2,0,2007,8
290,2750,3,2,0,2007,8
317,1850,4,2,1,2007,14
362,1400,4,2,0,2007,4
416,1250,4,2,1,2007,3
421,1400,4,3,1,2007,2
421,1400,4,3,1,2007,2
34,98,1,1,1,2008,24
40,105,1,1,0,2008,12
40,105,1,1,0,2008,12
40,150,1,0,0,2008,34
40,150,1,0,0,2008,34
45,130,1,0,0,2008,24
45,140,1,0,0,2008,4
45,140,1,0,0,2008,4
48,96,1,1,0,2008,11
48,130,1,0,0,2008,12
48,130,1,0,0,2008,12
50,145,1,0,0,2008,21
50,145,1,0,0,2008,21
50,169,1,0,1,2008,32
50,169,1,0,1,2008,32
51,175,1,0,1,2008,32
51,175,1,0,1,2008,32
53,265,1,1,1,2008,6
55,125,1,0,0,2008,10
55,125,1,0,0,2008,10
55,125,1,0,0,2008,10
55,255,2,1,1,2008,6
55,255,2,1,1,2008,6
56,120,1,0,1,2008,18
56,120,1,0,1,2008,18
56,120,1,0,1,2008,18
56,183,1,1,0,2008,20
56,183,1,1,0,2008,20
57,115,1,1,1,2008,24
57,125,1,1,0,2008,10
57,125,1,1,0,2008,10
59,175,1,1,1,2008,6
59,175,1,1,1,2008,6
59,210,1,0,1,2008,32
60,145,1,1,0,2008,16
60,148,1,1,1,2008,17
60,148,1,1,1,2008,17
60,148,1,1,1,2008,17
60,148,1,1,1,2008,17
60,175,1,1,1,2008,18
62,155,1,0,0,2008,32
64,237,1,1,1,2008,21
64,237,1,1,1,2008,21
66,172,1,1,1,2008,18
66,200,1,1,0,2008,34
66,300,1,1,1,2008,23
66,300,1,1,1,2008,23
67,260,1,1,1,2008,6
67,260,1,1,1,2008,6
68,126,1,0,1,2008,18
70,168,1,0,0,2008,16
70,210,2,1,0,2008,24
71,138,1,1,0,2008,16
71,140,1,1,1,2008,16
71,153,1,1,1,2008,16
71,165,1,2,0,2008,11
71,210,1,1,1,2008,28
71,238,1,1,1,2008,25
71,238,1,1,1,2008,25
71,240,1,1,0,2008,25
71,240,1,1,0,2008,25
72,140,1,1,1,2008,16
74,185,2,2,1,2008,6
74,280,1,1,0,2008,32
74,280,1,1,0,2008,32
75,175,1,1,0,2008,21
75,175,1,1,0,2008,21
75,268,1,1,1,2008,32
75,268,1,1,1,2008,32
77,225,2,2,1,2008,15
78,222,1,1,1,2008,20
80,305,1,1,0,2008,21
80,305,1,1,0,2008,21
81,314,2,1,1,2008,6
82,245,2,1,1,2008,12
83,278,2,1,1,2008,25
86,265,2,1,0,2008,34
87,200,2,1,1,2008,24
87,200,2,1,1,2008,24
87,205,2,1,1,2008,24
87,205,2,1,1,2008,24
87,205,2,1,1,2008,24
88,175,2,1,1,2008,16
88,410,2,2,0,2008,20
88,450,2,2,1,2008,15
89,155,2,2,1,2008,16
89,170,3,1,0,2008,20
89,175,3,1,1,2008,20
89,240,2,1,0,2008,11
89,255,2,2,0,2008,10
89,260,1,1,1,2008,33
89,300,1,1,1,2008,32
89,410,1,1,0,2008,30
89,410,1,1,0,2008,30
89,410,1,1,0,2008,30
89,422,2,1,1,2008,16
90,250,2,1,0,2008,20
90,260,2,1,0,2008,24
90,260,2,1,0,2008,24
90,260,2,1,0,2008,24
90,290,2,1,1,2008,24
90,298,2,2,1,2008,20
90,370,4,3,1,2008,6
91,285,2,1,1,2008,18
91,400,2,1,1,2008,6
91,400,2,1,1,2008,6
92,150,3,1,0,2008,6
92,190,2,2,1,2008,6
92,190,2,2,1,2008,6
92,395,2,1,0,2008,13
92,395,2,1,0,2008,13
92,535,2,2,1,2008,26
93,220,2,1,1,2008,11
93,220,2,1,1,2008,11
93,220,2,1,1,2008,11
93,270,3,1,0,2008,14
93,270,3,1,0,2008,14
94,220,2,2,0,2008,6
95,225,2,1,1,2008,6
95,235,2,1,1,2008,9
95,250,2,2,0,2008,9
95,250,2,2,0,2008,9
95,316,3,2,0,2008,19
97,205,2,1,0,2008,6
97,228,2,2,1,2008,12
97,230,2,2,0,2008,24
97,330,2,2,1,2008,6
97,330,2,2,1,2008,6
97,330,2,2,1,2008,6
98,220,2,1,1,2008,6
98,220,2,1,1,2008,6
98,238,2,1,1,2008,6
98,300,2,2,0,2008,6
98,300,2,2,0,2008,6
98,425,2,1,1,2008,9
99,195,2,2,0,2008,21
99,320,2,1,1,2008,25
99,330,2,1,0,2008,13
99,330,2,1,0,2008,13
101,180,2,1,0,2008,21
101,268,2,1,0,2008,12
102,340,2,1,1,2008,25
102,360,1,2,1,2008,32
104,210,2,1,0,2008,21
104,220,3,1,1,2008,24
104,240,2,2,1,2008,10
104,245,2,1,0,2008,21
104,245,2,1,0,2008,21
104,245,2,1,0,2008,21
104,265,2,2,1,2008,10
104,265,2,2,1,2008,10
104,265,2,2,1,2008,10
105,280,2,2,0,2008,12
105,280,2,2,0,2008,12
105,280,2,2,0,2008,12
105,280,2,2,0,2008,12
105,280,2,2,0,2008,12
109,270,3,1,0,2008,6
109,300,3,2,0,2008,15
109,405,2,1,1,2008,32
109,405,2,1,1,2008,32
109,460,2,2,0,2008,9
109,460,2,2,0,2008,27
110,400,2,2,1,2008,32
111,380,2,2,1,2008,32
112,470,2,2,1,2008,27
115,270,2,2,1,2008,11
115,280,3,2,1,2008,6
115,280,3,2,1,2008,6
116,500,3,2,0,2008,16
118,600,3,2,1,2008,22
120,360,3,2,1,2008,11
120,360,3,2,1,2008,11
121,258,3,2,0,2008,6
121,258,3,2,0,2008,6
121,726,3,1,1,2008,11
121,726,3,1,1,2008,11
122,225,3,2,0,2008,6
125,640,2,1,1,2008,18
126,240,3,2,1,2008,10
126,240,3,2,1,2008,10
127,640,3,2,1,2008,18
129,240,2,2,1,2008,16
129,242,3,2,0,2008,15
129,242,3,2,0,2008,15
129,450,3,2,1,2008,25
132,300,3,2,1,2008,12
132,300,3,2,1,2008,12
132,350,3,2,0,2008,6
133,335,3,2,1,2008,9
139,460,2,1,1,2008,32
139,460,2,1,1,2008,32
140,287,3,2,1,2008,20
141,570,2,2,0,2008,11
143,850,3,2,0,2008,28
145,730,1,2,1,2008,22
148,325,3,2,1,2008,7
148,325,3,2,1,2008,7
148,360,3,1,1,2008,6
148,600,3,2,1,2008,30
148,610,3,2,0,2008,30
148,610,3,2,0,2008,30
148,700,3,2,0,2008,12
148,700,3,2,0,2008,12
150,540,3,2,0,2008,30
150,700,2,2,0,2008,32
150,700,2,2,0,2008,32
151,630,4,2,1,2008,6
151,820,2,2,0,2008,28
151,820,2,2,0,2008,28
162,490,3,1,0,2008,29
167,1100,3,2,1,2008,24
169,350,3,2,0,2008,7
169,350,3,2,0,2008,7
169,750,3,2,0,2008,15
169,750,3,2,0,2008,15
169,750,3,2,0,2008,15
169,750,3,2,0,2008,15
169,750,3,2,0,2008,15
170,850,3,2,1,2008,16
170,880,3,2,0,2008,15
170,880,3,2,0,2008,15
170,880,3,2,0,2008,15
176,540,4,3,1,2008,9
202,840,4,2,1,2008,8
208,810,1,0,0,2008,24
224,580,3,2,1,2008,12
224,580,3,2,1,2008,12
225,1050,4,2,1,2008,8
225,1050,4,2,1,2008,8
225,1050,4,2,1,2008,8
225,1380,5,2,0,2008,0
226,620,3,2,1,2008,12
229,900,3,2,1,2008,5
229,900,3,2,1,2008,5
274,1950,3,2,0,2008,12
353,1800,4,2,1,2008,9
440,3500,3,2,0,2008,13
440,3500,3,2,0,2008,13
440,3500,3,2,0,2008,13
33,190,1,1,1,2009,19
37,126,1,0,0,2009,24
42,135,1,0,0,2009,28
45,70,1,1,0,2009,10
45,165,1,0,0,2009,13
46,190,2,1,0,2009,14
47,175,1,1,0,2009,9
47,200,1,0,1,2009,22
47,255,1,0,0,2009,19
47,296,1,1,1,2009,15
48,95,1,0,0,2009,10
48,100,1,0,0,2009,10
48,100,1,0,0,2009,10
49,166,1,1,0,2009,12
49,166,1,1,0,2009,12
49,166,1,1,0,2009,12
50,170,1,1,0,2009,8
50,180,1,1,0,2009,12
51,148,1,1,1,2009,24
51,148,1,1,1,2009,24
52,230,2,1,1,2009,18
53,235,1,1,1,2009,17
53,239,2,1,1,2009,17
53,250,1,1,1,2009,17
53,280,2,1,1,2009,17
53,285,1,0,1,2009,19
53,285,1,0,1,2009,19
53,285,1,0,1,2009,19
55,200,2,0,1,2009,28
55,200,2,0,1,2009,28
55,206,1,0,0,2009,36
56,240,1,1,1,2009,18
56,240,1,1,1,2009,18
56,260,2,1,0,2009,13
57,290,2,1,0,2009,13
63,306,2,1,0,2009,13
63,306,2,1,0,2009,13
64,145,1,1,1,2009,9
64,145,1,1,1,2009,9
66,150,1,1,1,2009,12
67,280,2,1,1,2009,17
67,280,2,1,1,2009,17
69,210,2,1,0,2009,24
69,210,2,1,0,2009,24
72,201,2,1,0,2009,28
72,223,2,1,0,2009,19
72,355,1,1,0,2009,16
74,215,2,1,0,2009,28
76,170,2,1,1,2009,6
78,330,2,2,1,2009,15
78,330,2,2,1,2009,15
78,330,2,2,1,2009,15
80,200,2,1,0,2009,28
80,200,2,1,0,2009,28
80,285,1,1,0,2009,6
80,285,1,1,0,2009,6
80,293,1,1,0,2009,6
80,293,1,1,0,2009,6
80,293,1,1,0,2009,6
80,329,2,2,1,2009,22
80,329,2,2,1,2009,22
82,200,2,1,0,2009,28
82,280,2,1,0,2009,28
82,315,2,1,1,2009,6
82,315,2,1,1,2009,6
83,300,2,1,0,2009,9
83,360,2,2,1,2009,15
84,230,2,2,0,2009,5
85,170,2,1,0,2009,9
85,170,2,1,1,2009,6
85,170,2,2,1,2009,21
85,170,2,2,1,2009,21
85,170,2,2,1,2009,21
85,250,2,2,0,2009,1
86,198,2,1,1,2009,15
86,198,2,1,1,2009,15
86,198,2,1,1,2009,15
86,205,2,1,0,2009,17
87,265,2,1,1,2009,1
87,265,2,1,1,2009,1
87,265,2,1,1,2009,1
87,265,2,1,1,2009,1
87,310,2,1,1,2009,18
87,500,2,1,1,2009,28
88,275,3,1,1,2009,5
88,363,2,1,0,2009,20
88,363,2,1,0,2009,20
88,449,3,2,1,2009,21
89,165,3,1,1,2009,21
89,170,3,1,0,2009,21
89,170,3,1,0,2009,21
89,170,3,1,0,2009,21
89,170,3,1,0,2009,21
89,170,3,2,0,2009,18
89,196,2,2,1,2009,6
89,470,3,1,0,2009,15
90,250,2,2,0,2009,10
90,270,2,2,0,2009,1
90,290,3,1,0,2009,28
90,580,2,1,1,2009,15
90,580,2,1,1,2009,15
90,590,2,1,1,2009,27
90,590,2,1,1,2009,27
90,590,2,1,1,2009,27
91,149,3,1,1,2009,6
91,275,2,1,0,2009,8
92,220,2,2,1,2009,6
93,220,2,1,1,2009,14
93,320,3,2,1,2009,6
94,210,2,2,0,2009,14
94,500,2,1,0,2009,6
94,500,2,1,0,2009,6
94,500,2,1,0,2009,6
95,220,2,2,0,2009,10
95,305,2,2,1,2009,24
95,315,2,1,1,2009,24
95,315,2,1,1,2009,24
96,150,2,1,0,2009,11
96,310,2,1,0,2009,9
96,420,2,2,0,2009,27
96,465,2,1,0,2009,18
96,465,2,1,0,2009,18
97,150,2,1,0,2009,14
97,150,2,1,0,2009,14
97,245,2,1,0,2009,6
97,245,2,1,0,2009,6
97,310,2,1,0,2009,0
97,435,2,1,0,2009,18
98,385,2,2,1,2009,18
99,290,2,2,1,2009,32
100,190,2,2,0,2009,27
100,330,2,1,1,2009,18
101,300,2,1,0,2009,9
101,300,2,1,0,2009,9
101,345,2,1,0,2009,11
101,420,2,1,0,2009,25
101,420,2,1,0,2009,25
103,390,2,2,0,2009,25
104,500,2,2,0,2009,18
106,280,2,2,0,2009,2
107,315,3,1,0,2009,0
108,158,2,1,1,2009,8
108,750,2,1,0,2009,6
110,385,2,1,0,2009,19
110,425,2,2,0,2009,36
110,425,2,2,0,2009,36
110,425,2,2,0,2009,36
111,430,3,1,1,2009,8
111,430,3,1,1,2009,8
114,340,3,2,0,2009,10
114,452,2,2,0,2009,22
115,460,2,2,0,2009,25
124,230,3,2,0,2009,6
124,245,3,2,0,2009,6
124,910,3,2,0,2009,2
124,910,3,2,0,2009,2
126,550,3,2,0,2009,25
128,320,3,2,0,2009,14
129,240,3,1,1,2009,6
129,240,3,1,1,2009,6
129,575,3,2,1,2009,25
129,575,3,2,1,2009,25
130,225,3,2,1,2009,6
130,530,3,2,0,2009,25
134,335,3,2,0,2009,10
134,365,3,2,0,2009,10
134,365,3,2,1,2009,16
134,510,2,2,0,2009,27
134,950,3,2,1,2009,22
134,950,3,2,1,2009,22
134,950,3,2,1,2009,22
136,520,3,2,0,2009,8
136,520,3,2,0,2009,8
137,380,3,2,1,2009,10
137,520,3,2,1,2009,6
137,990,3,2,1,2009,2
138,370,3,2,1,2009,18
145,260,3,2,1,2009,25
145,260,3,2,1,2009,25
145,260,3,2,1,2009,25
147,610,3,2,0,2009,22
147,610,3,2,0,2009,22
152,499,3,2,1,2009,9
152,499,3,2,1,2009,9
152,499,3,2,1,2009,9
153,320,3,2,1,2009,28
153,610,3,2,1,2009,14
153,710,3,2,0,2009,6
153,710,3,2,0,2009,6
154,355,3,2,1,2009,28
154,355,3,2,1,2009,28
158,290,4,2,1,2009,6
161,660,3,2,0,2009,7
161,660,3,2,0,2009,7
162,600,4,2,0,2009,8
163,700,3,2,1,2009,20
186,830,3,2,1,2009,27
190,280,4,3,0,2009,10
190,280,4,3,0,2009,10
196,335,4,3,1,2009,9
200,850,3,2,1,2009,20
202,810,4,2,0,2009,8
202,810,4,2,0,2009,8
224,1250,4,2,1,2009,19
260,1080,4,2,1,2009,6
260,1080,4,2,1,2009,6
277,800,8,4,0,2009,8
286,1400,4,2,1,2009,4
366,1150,4,2,1,2009,10
470,1480,5,2,1,2009,1
470,1480,5,2,1,2009,1
26,90,1,0,0,2010,13
30,140,1,1,1,2010,2
30,140,1,1,1,2010,2
31,90,1,0,0,2010,13
31,90,1,0,0,2010,13
31,113,1,1,0,2010,12
31,120,1,1,0,2010,12
31,128,1,1,0,2010,12
31,128,1,1,0,2010,12
33,160,1,1,0,2010,7
34,170,1,1,1,2010,6
37,142,1,1,1,2010,21
37,142,1,1,1,2010,21
37,170,1,1,1,2010,13
40,145,1,1,0,2010,17
40,145,1,1,0,2010,17
41,130,1,1,0,2010,12
41,138,1,1,0,2010,13
41,140,1,1,0,2010,12
46,152,2,1,0,2010,17
46,152,2,1,0,2010,17
46,152,2,1,0,2010,17
46,152,2,1,0,2010,17
46,152,2,1,0,2010,17
46,155,2,1,0,2010,17
46,155,2,1,0,2010,17
46,155,2,1,0,2010,17
47,188,1,0,0,2010,19
47,188,1,0,0,2010,19
47,188,1,0,0,2010,19
48,216,2,1,1,2010,14
48,230,1,1,1,2010,21
50,170,2,1,0,2010,1
50,170,2,1,0,2010,13
52,135,1,1,0,2010,7
53,260,1,1,0,2010,12
54,139,1,0,0,2010,19
54,230,2,1,0,2010,11
54,230,2,1,0,2010,11
55,178,1,1,0,2010,6
55,178,1,1,0,2010,6
56,210,1,1,0,2010,9
56,210,1,1,0,2010,9
58,170,1,0,0,2010,9
58,170,1,0,0,2010,9
58,185,2,1,0,2010,1
58,185,2,1,0,2010,1
58,200,1,1,1,2010,27
58,200,1,1,1,2010,27
58,200,2,1,0,2010,1
60,460,1,1,1,2010,22
60,460,1,1,1,2010,22
62,268,1,1,0,2010,12
63,142,1,1,1,2010,18
63,142,1,1,1,2010,18
63,142,1,1,1,2010,18
63,290,1,1,0,2010,22
64,190,1,1,1,2010,17
64,225,1,1,0,2010,17
66,239,1,1,0,2010,1
66,239,1,1,0,2010,1
68,155,1,1,0,2010,18
68,155,1,1,0,2010,18
69,295,1,1,0,2010,6
70,165,1,1,0,2010,9
70,165,1,1,0,2010,9
70,220,2,2,1,2010,26
71,300,2,1,1,2010,28
72,290,2,2,1,2010,28
74,185,1,1,0,2010,7
74,185,1,1,0,2010,7
77,195,2,2,0,2010,20
77,195,2,2,0,2010,20
77,350,2,2,1,2010,9
77,350,2,2,1,2010,9
80,200,1,1,0,2010,10
81,185,2,1,1,2010,24
81,208,1,1,0,2010,27
81,360,2,2,1,2010,28
85,175,2,1,1,2010,9
85,240,2,1,1,2010,24
86,220,1,2,1,2010,27
86,220,1,2,1,2010,27
86,220,1,2,1,2010,27
86,220,3,2,0,2010,8
86,245,2,1,0,2010,17
86,310,2,1,1,2010,28
86,310,2,1,1,2010,28
86,325,2,1,0,2010,28
86,335,2,2,1,2010,28
87,320,2,1,0,2010,11
87,320,2,1,0,2010,11
88,315,2,1,0,2010,9
88,315,2,1,0,2010,9
88,410,2,2,1,2010,24
88,443,1,1,0,2010,19
88,443,1,1,0,2010,19
88,443,1,1,0,2010,19
89,245,2,1,0,2010,6
89,266,3,2,1,2010,11
89,266,3,2,1,2010,11
89,300,2,2,1,2010,26
89,340,2,2,1,2010,24
90,230,2,2,1,2010,28
90,240,2,2,1,2010,10
90,242,2,1,1,2010,22
90,242,2,1,1,2010,22
90,245,2,1,1,2010,6
90,245,2,1,1,2010,6
90,245,2,1,1,2010,6
90,245,2,1,1,2010,6
90,245,2,2,1,2010,6
90,278,2,2,1,2010,20
90,290,2,2,1,2010,27
90,420,2,2,1,2010,9
90,500,3,1,1,2010,28
91,240,2,1,1,2010,8
91,255,2,1,1,2010,20
91,284,3,2,1,2010,24
91,290,3,1,0,2010,8
91,330,3,2,1,2010,28
91,330,3,2,1,2010,28
91,360,2,1,0,2010,24
91,360,2,1,0,2010,24
91,360,2,1,0,2010,24
91,360,2,1,0,2010,24
91,360,2,1,0,2010,24
92,188,2,2,0,2010,11
92,310,2,1,0,2010,8
92,310,2,1,0,2010,8
92,310,2,1,0,2010,8
92,310,2,1,0,2010,8
92,425,3,2,1,2010,9
92,458,3,1,1,2010,9
93,340,1,1,0,2010,29
93,340,1,1,0,2010,29
93,370,1,2,0,2010,30
93,560,2,2,0,2010,26
93,560,2,2,0,2010,26
93,560,2,2,0,2010,26
94,288,3,1,0,2010,18
94,605,2,2,1,2010,26
95,170,2,2,1,2010,10
95,187,2,1,1,2010,10
95,187,2,1,1,2010,10
95,190,2,2,1,2010,10
95,195,2,1,1,2010,18
95,195,2,1,1,2010,18
95,200,2,1,0,2010,10
95,216,3,2,1,2010,11
95,235,2,2,0,2010,19
96,202,2,2,1,2010,28
96,202,2,2,1,2010,28
97,165,2,2,0,2010,9
97,165,2,2,0,2010,9
100,200,2,2,0,2010,10
105,248,2,1,0,2010,17
112,557,2,2,0,2010,7
112,557,2,2,0,2010,7
112,557,2,2,0,2010,7
115,260,3,2,0,2010,11
118,385,3,2,0,2010,18
118,385,3,2,0,2010,18
119,375,3,2,1,2010,18
122,930,3,2,1,2010,22
123,270,3,1,0,2010,19
123,270,3,1,0,2010,19
134,495,3,2,0,2010,25
135,395,3,2,1,2010,15
135,400,3,2,1,2010,15
135,620,3,1,0,2010,23
135,620,3,1,0,2010,23
136,500,3,2,0,2010,26
136,1000,3,2,1,2010,23
136,1000,3,2,1,2010,23
137,405,3,2,1,2010,2
137,405,3,2,1,2010,2
137,405,3,2,1,2010,2
137,405,3,2,1,2010,2
137,405,3,2,1,2010,2
137,950,2,1,0,2010,24
138,360,3,2,0,2010,21
139,435,3,2,1,2010,18
143,555,3,2,0,2010,27
145,248,3,2,1,2010,8
146,425,3,2,0,2010,15
147,760,3,2,0,2010,7
147,760,3,2,0,2010,7
150,380,4,1,0,2010,11
151,655,3,2,0,2010,7
157,720,3,2,1,2010,15
157,720,3,2,1,2010,15
158,870,2,2,0,2010,20
159,800,3,2,1,2010,8
159,800,3,2,1,2010,8
160,710,3,2,1,2010,27
165,330,4,2,0,2010,9
169,505,3,2,1,2010,18
171,940,3,2,0,2010,16
171,940,3,2,0,2010,16
171,940,3,2,0,2010,16
173,1400,4,2,0,2010,12
175,920,3,2,0,2010,22
175,920,3,2,0,2010,22
175,920,3,2,0,2010,22
175,920,3,2,0,2010,22
175,920,3,2,0,2010,22
180,1235,4,2,1,2010,5
186,520,4,2,0,2010,24
186,520,4,2,1,2010,24
186,520,4,2,1,2010,24
186,520,4,2,1,2010,24
200,720,5,2,0,2010,4
200,830,4,1,0,2010,29
205,630,5,2,1,2010,5
320,430,6,3,1,2010,8
435,3500,6,2,0,2010,2
38,95,1,0,0,2011,4
38,142,2,0,0,2011,4
38,142,2,0,0,2011,4
40,132,1,1,0,2011,13
40,132,1,1,0,2011,13
40,200,2,1,0,2011,14
41,145,1,1,0,2011,13
41,145,1,1,0,2011,13
41,145,1,1,0,2011,17
43,115,1,0,0,2011,2
44,120,1,0,0,2011,17
44,120,1,0,0,2011,17
44,120,1,0,0,2011,17
44,138,1,1,0,2011,17
44,138,1,1,0,2011,17
44,198,1,0,0,2011,1
44,198,1,0,0,2011,1
45,165,1,1,0,2011,17
45,165,1,1,0,2011,17
46,115,1,0,0,2011,17
46,173,2,1,0,2011,17
46,175,2,1,0,2011,17
46,180,2,1,0,2011,17
46,183,1,1,0,2011,8
46,183,1,1,0,2011,8
50,165,1,1,0,2011,13
50,165,1,1,0,2011,13
51,116,1,0,0,2011,19
51,118,1,0,0,2011,19
51,118,1,0,0,2011,19
51,120,1,0,0,2011,19
51,122,1,0,0,2011,19
51,240,1,0,0,2011,10
52,122,1,1,0,2011,18
52,122,1,1,0,2011,18
53,135,2,1,0,2011,15
57,192,2,1,0,2011,14
57,200,2,1,0,2011,14
57,202,2,1,0,2011,14
57,205,2,1,0,2011,14
57,205,2,1,0,2011,14
58,155,1,1,0,2011,18
58,191,2,1,0,2011,14
59,265,2,2,0,2011,10
59,265,2,2,0,2011,10
60,205,2,1,0,2011,14
61,202,2,1,0,2011,14
61,220,2,1,0,2011,14
61,220,2,1,0,2011,14
61,225,2,2,0,2011,14
62,295,1,1,0,2011,2
64,150,1,1,0,2011,20
64,155,1,1,0,2011,20
64,155,1,1,0,2011,20
64,155,1,1,0,2011,20
64,155,1,1,0,2011,20
64,155,1,1,0,2011,20
64,225,2,1,0,2011,17
64,240,1,0,0,2011,29
68,83,1,1,1,2011,7
70,170,2,1,0,2011,32
71,175,1,1,1,2011,35
72,315,1,1,1,2011,25
72,315,1,1,1,2011,25
75,190,2,2,1,2011,14
75,228,2,2,1,2011,15
80,175,2,2,0,2011,35
80,175,2,2,0,2011,35
86,340,2,2,1,2011,28
86,340,2,2,1,2011,28
86,340,2,2,1,2011,28
87,265,2,1,1,2011,14
87,280,2,2,1,2011,17
87,280,2,2,1,2011,17
88,235,2,2,1,2011,18
88,255,2,2,1,2011,18
88,268,3,2,0,2011,1
88,269,2,1,1,2011,14
89,208,2,1,0,2011,35
89,250,2,2,1,2011,18
89,250,2,2,1,2011,18
89,255,2,2,1,2011,11
89,270,2,2,1,2011,8
89,270,2,2,1,2011,8
89,305,2,2,1,2011,25
89,580,2,1,0,2011,32
89,580,2,1,0,2011,32
90,195,2,1,0,2011,35
90,210,2,2,0,2011,35
90,340,2,2,1,2011,21
90,510,2,1,1,2011,28
91,205,2,1,1,2011,35
91,210,2,1,0,2011,35
91,310,3,2,0,2011,8
91,330,2,2,1,2011,25
92,190,3,1,0,2011,17
92,270,2,1,0,2011,8
92,318,3,1,0,2011,8
93,300,3,2,1,2011,6
94,560,2,2,0,2011,26
95,340,3,1,0,2011,9
95,340,3,1,0,2011,9
95,340,3,1,0,2011,9
95,340,3,1,0,2011,9
96,605,2,1,1,2011,24
96,625,2,1,1,2011,16
96,625,2,1,1,2011,16
96,625,2,1,1,2011,16
98,395,2,2,1,2011,6
98,430,2,1,0,2011,6
98,430,2,1,0,2011,6
98,545,2,1,0,2011,8
101,610,2,2,0,2011,27
103,279,2,2,0,2011,19
106,230,3,2,0,2011,12
110,350,3,2,0,2011,9
110,460,2,2,1,2011,6
117,440,3,2,0,2011,26
117,440,3,2,0,2011,26
117,450,3,2,1,2011,26
117,450,3,2,1,2011,26
118,310,3,2,1,2011,14
118,310,3,2,1,2011,14
118,350,3,2,1,2011,14
124,330,3,2,1,2011,6
129,355,3,2,0,2011,9
135,260,3,2,0,2011,6
136,430,3,2,1,2011,6
137,400,3,2,0,2011,9
142,700,3,1,1,2011,12
142,700,3,1,1,2011,12
142,700,3,1,1,2011,12
143,480,3,2,1,2011,18
143,480,3,2,1,2011,18
152,650,3,2,0,2011,17
152,750,3,2,0,2011,17
152,750,3,2,0,2011,17
158,820,3,2,1,2011,18
158,820,3,2,1,2011,18
158,820,3,2,1,2011,18
162,600,3,2,1,2011,6
162,600,3,2,1,2011,6
163,573,3,2,1,2011,6
172,1250,2,2,1,2011,28
180,580,3,2,1,2011,9
184,930,3,2,0,2011,35
203,1230,3,2,1,2011,6
203,1230,3,2,1,2011,6
203,1230,3,2,1,2011,6
